"StudId"	"AssignedSchName"
12680	"Bottle School"
12681	"bottle school"
12682	"The Bottle School"
12683	"Bottle School"
12685	"The Bottle School"
12687	"The Bottle School"
12688	"bottle school"
12689	"Bottle School"
12690	"Bottle School"
12691	"The Bottle School"
12692	"The Bottle School"
12693	"The Bottle School"
12694	"The Bottle School"
12695	"Bottle School"
12696	"The Bottle School"
12697	"The Bottle School"
12698	"Bottle School"
12699	"Bottle School"
12700	"Bottle School"
12701	"bottle school"
12702	"XX"
12703	"Bottle School"
12704	"Bottle School"
12705	"bottle school"
12706	"The Bottle School"
12707	"xx"
12708	"The Bottle School"
12709	"The bottle school"
12710	"The Bottle School"
12711	"Bottle School"
12712	"Bottle School"
12713	"Bottle School"
12714	"Bottle School"
12715	"Bottle School"
12716	"bottle school"
12717	"bottle school"
12718	"The Bottle School"
12719	"Bottle School"
12720	"The Bottle School"
12721	"Bottle School"
12722	"The Bottle School"
12723	"the bottle school"
12724	"Bottle School"
12725	"bottle school"
12726	"Bottle School"
12727	"bottle school"
12728	"The Bottle School"
12731	"Bottle School"
12732	"Bottle School"
12733	"the bottle school"
12734	"the bottle school"
12735	"bottle school"
12736	"The Bottle School"
12737	"bottle school"
12738	"bottle school"
12739	"Bottle School"
12741	"The Bottle School"
12742	"Bottle School"
12743	"Bottle School"
12744	"The Bottle School"
12746	"bottle school"
12747	"bottle school"
12748	"the bottle school"
12749	"xx"
12750	"bottle school"
12751	"Bottle School"
12752	"the bottle school"
12753	"xx"
12754	"The Bottle School"
12755	"The Bottle School"
12756	"bottle school"
12757	"Bottle School"
12758	"Bottle School"
12759	"Bottle School"
12760	"The Bottle School"
12761	"The Bottle School"
12762	"Bottle School"
12763	"The Bottle School"
12764	"The Bottle School"
12765	"bottle school"
12767	"Bottle School"
12768	"Bottle School"
12769	"The Bottle School"
12770	"The Bottle School"
12771	"Bottle School"
12772	"Bottle School"
12773	"bottle school"
12774	"The Bottle School"
12775	"Bottle School"
12776	"The Bottle School"
12777	"The Bottle School"
12778	"The Bottle School"
12779	"The Bottle School"
12780	"Bottle School"
12781	"Bottle School"
12782	"The Bottle School"
12783	"Bottle School"
12784	"The Bottle School"
12785	"Bottle School"
12786	"Bottle School"
12787	"Bottle School"
12788	"Bottle School"
12789	"bottle school"
12790	"The Bottle School"
12791	"The Bottle School"
12793	"Bottle School"
12794	"The Bottle School"
12795	"bottle school"
12796	"The Bottle School"
12797	"the bottle school"
12798	"The Bottle School"
12799	"Bottle School"
12800	"Bottle School"
12801	"Bottle School"
12802	"bottle school"
12803	"The Bottle School"
12804	"Bottle School"
12805	"The Bottle School"
12806	"Bottle School"
12807	"The Bottle School"
12808	"bottle school"
12809	"The Bottle School"
12810	"Bottle School"
12811	"bottle school"
12812	"Bottle School"
12813	"Bottle School"
12814	"bottle school"
12815	"bottle school"
12816	"The Bottle School"
12817	"bottle school"
12818	"The Bottle School"
12819	"The Bottle School"
12820	"the bottle school"
12821	"XX"
12823	"The Bottle School"
12824	"the bottle school"
12825	"Bottle School"
12826	"The Bottle School"
12828	"Bottle School"
12829	"The Bottle School"
12830	"The Bottle School"
12831	"The Bottle School"
12832	"Bottle School"
12833	"The Bottle School"
12834	"The Bottle School"
12835	"The Bottle School"
12836	"The Bottle School"
12837	"the bottle school"
12838	"Bottle School"
12839	"The Bottle School"
12840	"The Bottle School"
12841	"Bottle School"
12842	"The bottle school"
12843	"bottle school"
12844	"bottle school"
12846	"bottle school"
12847	"The Bottle School"
12848	"Bottle School"
12850	"Bottle School"
12851	"bottle school"
12854	"the bottle school"
12855	"Bottle School"
12856	"Bottle School"
12857	"Bottle School"
12858	"Bottle School"
12859	"The bottle school"
12860	"Bottle School"
12861	"The Bottle School"
12862	"Bottle School"
12863	"Bottle School"
12864	"The Bottle School"
12865	"the bottle school"
12866	"the bottle school"
12867	"The Bottle School"
12868	"Bottle School"
12869	"the bottle school"
12870	"The Bottle School"
12871	"XX"
12872	"Bottle School"
12873	"XX"
12874	"Bottle School"
12875	"The bottle school"
12876	"The Bottle School"
12877	"The Bottle School"
12878	"Bottle School"
12879	"Bottle School"
12880	"The Bottle School"
12881	"bottle school"
12882	"The Bottle School"
12883	"XX"
12884	"The Bottle School"
12885	"bottle school"
12886	"The bottle school"
12887	"bottle school"
12888	"The bottle school"
12889	"Sail Charter"
12890	"The Sail Charter"
12891	"The Sail Charter"
12892	"sail charter"
12893	"The Sail Charter"
12894	"sail charter"
12895	"the sail charter"
12896	"The sail charter"
12897	"Sail Charter"
12898	"Sail Charter"
12900	"Sail Charter"
12901	"Sail Charter"
12902	"Sail Charter"
12903	"The sail charter"
12904	"Sail Charter"
12905	"The sail charter"
12907	"The sail charter"
12908	"The Sail Charter"
12909	"The Sail Charter"
12910	"Sail Charter"
12911	"Sail Charter"
12912	"Sail Charter"
12913	"Sail Charter"
12914	"Sail Charter"
12915	"The Sail Charter"
12916	"the sail charter"
12917	"XX"
12918	"XX"
12919	"Sail Charter"
12920	"Sail Charter"
12921	"Sail Charter"
12923	"Sail Charter"
12924	"The Sail Charter"
12925	"Sail Charter"
12926	"the sail charter"
12927	"sail charter"
12928	"the sail charter"
12929	"the sail charter"
12930	"Sail Charter"
12931	"sail charter"
12932	"sail charter"
12933	"Sail Charter"
12934	"The sail charter"
12935	"The Sail Charter"
12936	"The Sail Charter"
12937	"Sail Charter"
12938	"The Sail Charter"
12939	"Sail Charter"
12940	"XX"
12941	"Sail Charter"
12942	"Sail Charter"
12943	"The Sail Charter"
12944	"Sail Charter"
12945	"Sail Charter"
12946	"the sail charter"
12947	"Sail Charter"
12948	"sail charter"
12949	"The Sail Charter"
12950	"sail charter"
12951	"sail charter"
12952	"The Sail Charter"
12953	"Sail Charter"
12954	"The Sail Charter"
12955	"The Sail Charter"
12956	"sail charter"
12958	"The Sail Charter"
12959	"Sail Charter"
12960	"Sail Charter"
12962	"The Sail Charter"
12963	"The Sail Charter"
12964	"Sail Charter"
12965	"Sail Charter"
12966	"The Sail Charter"
12967	"The Sail Charter"
12968	"the sail charter"
12969	"Sail Charter"
12970	"sail charter"
12971	"The Sail Charter"
12972	"Sail Charter"
12973	"Sail Charter"
12975	"the sail charter"
12976	"The Sail Charter"
12977	"xx"
12978	"Sail Charter"
12979	"The Sail Charter"
12980	"The Sail Charter"
12981	"Sail Charter"
12982	"Sail Charter"
12983	"the sail charter"
12984	"Sail Charter"
12985	"Sail Charter"
12986	"sail charter"
12987	"The Sail Charter"
12988	"The Sail Charter"
12989	"Sail Charter"
12990	"the sail charter"
12991	"Sail Charter"
12992	"the sail charter"
12993	"The sail charter"
12994	"sail charter"
12995	"Sail Charter"
12996	"Sail Charter"
12997	"The sail charter"
12998	"Sail Charter"
12999	"sail charter"
13000	"the sail charter"
13001	"Sail Charter"
13002	"The Sail Charter"
13003	"Sail Charter"
13005	"the sail charter"
13006	"sail charter"
13008	"the sail charter"
13009	"Sail Charter"
13010	"sail charter"
13011	"Sail Charter"
13013	"Sail Charter"
13014	"Sail Charter"
13015	"sail charter"
13016	"Sail Charter"
13017	"Sail Charter"
13018	"sail charter"
13019	"Sail Charter"
13020	"Sail Charter"
13021	"Sail Charter"
13022	"The Sail Charter"
13023	"Sail Charter"
13024	"Sail Charter"
13025	"sail charter"
13027	"Sail Charter"
13028	"Sail Charter"
13029	"sail charter"
13030	"Sail Charter"
13031	"Sail Charter"
13032	"sail charter"
13033	"the sail charter"
13034	"The Sail Charter"
13035	"Sail Charter"
13036	"The Sail Charter"
13037	"Sail Charter"
13038	"sail charter"
13039	"Sail Charter"
13040	"The Sail Charter"
13041	"The Sail Charter"
13042	"sail charter"
13043	"The Sail Charter"
13044	"The sail charter"
13045	"The Sail Charter"
13047	"The Sail Charter"
13048	"The Sail Charter"
13049	"Sail Charter"
13050	"Sail Charter"
13051	"Sail Charter"
13052	"Sail Charter"
13053	"The Sail Charter"
13054	"Sail Charter"
13056	"Sail Charter"
13057	"Sail Charter"
13058	"Sail Charter"
13060	"the sail charter"
13061	"The Sail Charter"
13062	"Sail Charter"
13064	"Sail Charter"
13065	"The Sail Charter"
13066	"Sail Charter"
13067	"The Sail Charter"
13068	"The sail charter"
13069	"The Sail Charter"
13070	"Sail Charter"
13071	"sail charter"
13072	"The Sail Charter"
13073	"Sail Charter"
13074	"sail charter"
13075	"The Sail Charter"
13076	"sail charter"
13077	"sail charter"
13078	"The Sail Charter"
13079	"Sail Charter"
13080	"Sail Charter"
13081	"the sail charter"
13082	"the sail charter"
13083	"Sail Charter"
13085	"the sail charter"
13086	"The Sail Charter"
13087	"Sail Charter"
13088	"Sail Charter"
13090	"The Sail Charter"
13091	"Sail Charter"
13092	"The Sail Charter"
13093	"Sail Charter"
13094	"Sail Charter"
13095	"sail charter"
13096	"Sail Charter"
13097	"Sail Charter"
13098	"the sail charter"
13099	"Sail Charter"
13100	"Sail Charter"
13101	"Sail Charter"
13103	"sail charter"
13104	"The Sail Charter"
13105	"The Sail Charter"
13106	"the sail charter"
13107	"Sail Charter"
13109	"The Sail Charter"
13110	"XX"
13111	"Sail Charter"
13112	"Sail Charter"
13113	"Sail Charter"
13114	"Sail Charter"
13116	"The Sail Charter"
13117	"The Sail Charter"
13118	"The Sail Charter"
13119	"The Obligation School"
13120	"The Obligation School"
13121	"Obligation School"
13122	"the obligation school"
13123	"Obligation School"
13124	"obligation school"
13125	"the obligation school"
13126	"Obligation School"
13127	"Obligation School"
13128	"Obligation School"
13129	"obligation school"
13130	"obligation school"
13131	"The obligation school"
13132	"Obligation School"
13133	"obligation school"
13134	"Obligation School"
13135	"the obligation school"
13136	"The Obligation School"
13137	"Obligation School"
13138	"Obligation School"
13140	"The Obligation School"
13141	"the obligation school"
13142	"The Obligation School"
13143	"Obligation School"
13144	"The Obligation School"
13145	"The Obligation School"
13146	"obligation school"
13147	"The Obligation School"
13148	"The Obligation School"
13149	"Obligation School"
13150	"Obligation School"
13151	"The Obligation School"
13152	"The Obligation School"
13153	"obligation school"
13154	"Obligation School"
13155	"Obligation School"
13156	"The Obligation School"
13157	"The Obligation School"
13158	"Obligation School"
13159	"The Obligation School"
13160	"The Obligation School"
13161	"The Obligation School"
13162	"obligation school"
13163	"The Obligation School"
13164	"Obligation School"
13165	"obligation school"
13166	"obligation school"
13167	"obligation school"
13168	"obligation school"
13169	"Obligation School"
13170	"The Obligation School"
13172	"the obligation school"
13173	"The Obligation School"
13174	"Obligation School"
13175	"obligation school"
13176	"Obligation School"
13177	"The obligation school"
13178	"The Obligation School"
13179	"The Obligation School"
13180	"The Obligation School"
13181	"Obligation School"
13182	"Obligation School"
13183	"Obligation School"
13184	"The Obligation School"
13185	"The Obligation School"
13186	"Obligation School"
13187	"the obligation school"
13188	"obligation school"
13190	"obligation school"
13191	"The Obligation School"
13192	"The Obligation School"
13193	"Obligation School"
13194	"The Obligation School"
13195	"Obligation School"
13197	"The Obligation School"
13198	"The Obligation School"
13199	"the obligation school"
13200	"The Obligation School"
13201	"Obligation School"
13202	"The Obligation School"
13203	"The Obligation School"
13204	"The Obligation School"
13205	"Obligation School"
13207	"Obligation School"
13210	"the obligation school"
13211	"Obligation School"
13212	"Obligation School"
13213	"The Obligation School"
13214	"the obligation school"
13215	"Obligation School"
13216	"obligation school"
13217	"the obligation school"
13218	"Obligation School"
13219	"Obligation School"
13221	"The Obligation School"
13222	"the obligation school"
13223	"Obligation School"
13224	"obligation school"
13225	"Obligation School"
13226	"Obligation School"
13227	"Obligation School"
13228	"the obligation school"
13229	"The Obligation School"
13230	"The Obligation School"
13231	"Obligation School"
13232	"obligation school"
13233	"The obligation school"
13234	"The Obligation School"
13235	"Obligation School"
13236	"The Obligation School"
13237	"The Obligation School"
13238	"the obligation school"
13239	"Obligation School"
13240	"obligation school"
13241	"Obligation School"
13242	"Obligation School"
13243	"Obligation School"
13244	"obligation school"
13245	"The obligation school"
13246	"obligation school"
13247	"The Obligation School"
13249	"xx"
13250	"Obligation School"
13251	"obligation school"
13252	"the obligation school"
13253	"Obligation School"
13255	"Obligation School"
13257	"Obligation School"
13258	"The Obligation School"
13259	"obligation school"
13260	"The Obligation School"
13261	"The Obligation School"
13262	"The Obligation School"
13263	"Obligation School"
13264	"The obligation school"
13265	"The Obligation School"
13266	"Obligation School"
13267	"Obligation School"
13268	"obligation school"
13269	"obligation school"
13270	"The obligation school"
13271	"obligation school"
13272	"obligation school"
13273	"XX"
13274	"obligation school"
13275	"The Obligation School"
13276	"Obligation School"
13277	"XX"
13278	"The Obligation School"
13280	"the obligation school"
13281	"obligation school"
13282	"Obligation School"
13283	"the obligation school"
13284	"The Obligation School"
13285	"xx"
13286	"Obligation School"
13287	"The Obligation School"
13288	"The obligation school"
13289	"Obligation School"
13290	"the obligation school"
13291	"The obligation school"
13292	"The Obligation School"
13293	"obligation school"
13294	"obligation school"
13295	"Obligation School"
13296	"the obligation school"
13297	"The Obligation School"
13298	"Obligation School"
13299	"XX"
13300	"The Obligation School"
13301	"Obligation School"
13303	"XX"
13304	"obligation school"
13305	"Obligation School"
13306	"Obligation School"
13307	"Obligation School"
13308	"obligation school"
13309	"Obligation School"
13310	"obligation school"
13312	"the obligation school"
13313	"The Obligation School"
13314	"XX"
13315	"The Obligation School"
13316	"obligation school"
13317	"Obligation School"
13318	"The Obligation School"
13319	"obligation school"
13320	"obligation school"
13322	"Obligation School"
13323	"Obligation School"
13324	"Obligation School"
13325	"Obligation School"
13326	"The Obligation School"
13327	"The Obligation School"
13328	"obligation school"
13329	"The obligation school"
13330	"Obligation School"
13331	"The Obligation School"
13332	"the obligation school"
13333	"Obligation School"
13334	"Obligation School"
13335	"Obligation School"
13336	"Obligation School"
13337	"The Obligation School"
13338	"The Obligation School"
13339	"The obligation school"
13340	"obligation school"
13341	"The Obligation School"
